Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
29;01;01;33;03;000;A Otras Entidades Públicas;3285734;0
29;01;01;33;03;002;Programa de Financiamiento de Infraestructura Cultural Pública y/o Privada;3285734;0
29;01;01;34;00;000;SERVICIO DE LA DEUDA;10;0
29;01;01;34;07;000;Deuda Flotante;10;0
29;01;02;09;00;000;APORTE FISCAL;46834287;0
29;01;02;09;01;000;Libre;46834287;0
29;01;02;15;00;000;SALDO INICIAL DE CAJA;10;0
29;01;02;21;00;000;GASTOS EN PERSONAL;3464196;0
29;01;02;22;00;000;BIENES Y SERVICIOS DE CONSUMO;298706;0
29;01;02;24;00;000;TRANSFERENCIAS CORRIENTES;43071385;0
29;01;02;24;03;000;A Otras Entidades Públicas;42591720;0
29;01;02;24;03;094;Fondo Nacional de Fomento del Libro y la Lectura, Ley N° 19.227;7870944;0
29;01;02;24;03;097;Fondo Nacional de Desarrollo Cultural y las Artes, Ley N° 19.891;13073644;0
29;01;02;24;03;520;Fondo para el Fomento de la Música Nacional, Ley N° 19.928;5816550;0
29;01;02;24;03;521;Fondo de Fomento Audiovisual, Ley N° 19.981;11611894;0
29;01;02;24;03;522;Fondo Nacional de Fomento y Desarrollo de las Artes Escénicas, Ley N° 21.175.;4218688;0
29;01;02;24;07;000;A Organismos Internacionales;479665;0
29;01;02;24;07;001;Organismos Internacionales;479665;0
29;01;02;34;00;000;SERVICIO DE LA DEUDA;10;0
29;01;02;34;07;000;Deuda Flotante;10;0
29;02;01;05;00;000;TRANSFERENCIAS CORRIENTES;10;0
29;02;01;05;02;000;Del Gobierno Central;10;0
29;02;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
29;02;01;06;00;000;RENTAS DE LA PROPIEDAD;10;0
29;02;01;06;01;000;Arriendo de Activos No Financieros;10;0
29;02;01;08;00;000;OTROS INGRESOS CORRIENTES;10;0
29;02;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
29;02;01;09;00;000;APORTE FISCAL;2283042;0
29;02;01;09;01;000;Libre;2283042;0
29;02;01;15;00;000;SALDO INICIAL DE CAJA;10;0
29;02;01;21;00;000;GASTOS EN PERSONAL;1268466;0
29;02;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;940846;0
29;02;01;24;00;000;TRANSFERENCIAS CORRIENTES;23750;0
29;02;01;24;07;000;A Organismos Internacionales;23750;0
29;02;01;24;07;001;Organismos Internacionales;23750;0
29;02;01;25;00;000;INTEGROS AL FISCO;10;0
29;02;01;25;99;000;Otros Integros al Fisco;10;0
29;02;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;50000;0
29;02;01;29;07;000;Programas Informáticos;50000;0
29;02;01;34;00;000;SERVICIO DE LA DEUDA;10;0
29;02;01;34;07;000;Deuda Flotante;10;0
29;03;01;05;00;000;TRANSFERENCIAS CORRIENTES;10;0
29;03;01;05;02;000;Del Gobierno Central;10;0
29;03;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
29;03;01;07;00;000;INGRESOS DE OPERACIÓN;388272;0
29;03;01;08;00;000;OTROS INGRESOS CORRIENTES;406110;0
29;03;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;236265;0
29;03;01;08;02;000;Multas y Sanciones Pecuniarias;169835;0
29;03;01;08;99;000;Otros;10;0
29;03;01;09;00;000;APORTE FISCAL;56642765;0
29;03;01;09;01;000;Libre;56642765;0
29;03;01;13;00;000;TRANSFERENCIAS PARA GASTOS DE CAPITAL;7827026;0
29;03;01;13;02;000;Del Gobierno Central;7827026;0
29;03;01;13;02;200;Fondo de Emergencia Transitorio;7827026;0
29;03;01;15;00;000;SALDO INICIAL DE CAJA;10;0
29;03;01;21;00;000;GASTOS EN PERSONAL;27468967;0
29;03;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;7089665;0
29;03;01;24;00;000;TRANSFERENCIAS CORRIENTES;12593015;0
29;03;01;24;01;000;Al Sector Privado;5605663;0
29;03;01;24;01;210;Instituciones Colaboradoras;1939070;0
29;03;01;24;01;212;Museo San Francisco;74247;0
29;03;01;24;01;222;Fundación Museo de la Memoria;1956550;0
29;03;01;24;01;223;Sitios Patrimonio Mundial;174196;0
29;03;01;24;01;225;Fondo Concursable del Patrimonio;1461600;0
29;03;01;24;02;000;Al Gobierno Central;2551823;0
29;03;01;24;02;004;Corporación Nacional de Desarrollo Indígena;2551823;0
29;03;01;24;03;000;A Otras Entidades Públicas;4324662;0
29;03;01;24;03;192;Acciones Culturales Complementarias;2193864;0
29;03;01;24;03;193;Centro Nacional del Patrimonio Mundial;142295;0
29;03;01;24;03;194;Fomento y Desarrollo del Patrimonio Nacional;237369;0
29;03;01;24;03;195;Sistema Nacional de Patrimonio Material e Inmaterial;450869;0
29;03;01;24;03;196;Fomento y Difusión del Arte y las Culturas de Pueblos Indígenas;884589;0
29;03;01;24;03;197;Programa de Modernización del Sector Público, Archivo Nacional;415676;0
29;03;01;24;07;000;A Organismos Internacionales;110867;0
29;03;01;24;07;001;A Organismos Internacionales;110867;0
29;03;01;25;00;000;INTEGROS AL FISCO;253054;0
29;03;01;25;01;000;Impuestos;16779;0
29;03;01;25;99;000;Otros Integros al Fisco;236275;0
29;03;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;1720546;0
29;03;01;29;04;000;Mobiliario y Otros;1468088;0
29;03;01;29;05;000;Máquinas y Equipos;65751;0
29;03;01;29;06;000;Equipos Informáticos;106348;0
29;03;01;29;07;000;Programas Informáticos;80359;0
29;03;01;30;00;000;ADQUISICIÓN DE ACTIVOS FINANCIEROS;7827026;0
29;03;01;30;10;000;Fondo de Emergencia Transitorio;7827026;0
29;03;01;31;00;000;INICIATIVAS DE INVERSIÓN;685238;0
29;03;01;31;02;000;Proyectos;685238;0
29;03;01;33;00;000;TRANSFERENCIAS DE CAPITAL;7626672;0
29;03;01;33;01;000;Al Sector Privado;558410;0
29;03;01;33;01;001;Fondo de Mejoramiento Integral de Museos;558410;0
29;03;01;33;02;000;Al Gobierno Central;4161496;0
29;03;01;33;02;029;Subsecretaría de Desarrollo Regional y Administrativo-Programa de Desarrollo Local;4161496;0
29;03;01;33;03;000;A Otras Entidades Públicas;2906766;0
29;03;01;33;03;005;Programa de Mejoramiento Integral de Bibliotecas Públicas;598946;0
29;03;01;33;03;006;Fondo de Mejoramiento Integral de Museos;568486;0
29;03;01;33;03;007;Fondo del Patrimonio Ley N° 21.045;1739334;0
29;03;01;34;00;000;SERVICIO DE LA DEUDA;10;0
29;03;01;34;07;000;Deuda Flotante;10;0
29;03;02;05;00;000;TRANSFERENCIAS CORRIENTES;10;0
29;03;02;05;02;000;Del Gobierno Central;10;0
29;03;02;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
29;03;02;08;00;000;OTROS INGRESOS CORRIENTES;42877;0
29;03;02;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;7671;0
29;03;02;08;99;000;Otros;35206;0
29;03;02;09;00;000;APORTE FISCAL;6368833;0
29;03;02;09;01;000;Libre;6368833;0
29;03;02;15;00;000;SALDO INICIAL DE CAJA;10;0
29;03;02;21;00;000;GASTOS EN PERSONAL;1416581;0
29;03;02;22;00;000;BIENES Y SERVICIOS DE CONSUMO;4930809;0
29;03;02;25;00;000;INTEGROS AL FISCO;8896;0
29;03;02;25;01;000;Impuestos;1214;0
29;03;02;25;99;000;Otros Integros al Fisco;7682;0
29;03;02;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;55434;0
29;03;02;29;06;000;Equipos Informáticos;42948;0
29;03;02;29;07;000;Programas Informáticos;12486;0
29;03;02;34;00;000;SERVICIO DE LA DEUDA;10;0
29;03;02;34;07;000;Deuda Flotante;10;0
29;03;03;09;00;000;APORTE FISCAL;6708242;0
29;03;03;09;01;000;Libre;6708242;0
29;03;03;15;00;000;SALDO INICIAL DE CAJA;10;0
29;03;03;21;00;000;GASTOS EN PERSONAL;4895473;0
29;03;03;22;00;000;BIENES Y SERVICIOS DE CONSUMO;1761489;0
29;03;03;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;51280;0
29;03;03;29;06;000;Equipos Informáticos;23118;0
29;03;03;29;07;000;Programas Informáticos;28162;0
29;03;03;34;00;000;SERVICIO DE LA DEUDA;10;0
29;03;03;34;07;000;Deuda Flotante;10;0
29;03;04;09;00;000;APORTE FISCAL;5753605;0
29;03;04;09;01;000;Libre;5753605;0
29;03;04;21;00;000;GASTOS EN PERSONAL;3491981;0
29;03;04;22;00;000;BIENES Y SERVICIOS DE CONSUMO;1171224;0
29;03;04;24;00;000;TRANSFERENCIAS CORRIENTES;360294;0
29;03;04;24;03;000;A Otras Entidades Públicas;357588;0
29;03;04;24;03;192;Acciones Culturales Complementarias;357588;0
29;03;04;24;07;000;A Organismos Internacionales;2706;0
29;03;04;24;07;001;A Organismos Internacionales;2706;0
29;03;04;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;88181;0
29;03;04;29;04;000;Mobiliario y Otros;76578;0
29;03;04;29;05;000;Máquinas y Equipos;3247;0
29;03;04;29;07;000;Programas Informáticos;8356;0
29;03;04;31;00;000;INICIATIVAS DE INVERSIÓN;641925;0
29;03;04;31;02;000;Proyectos;641925;0
30;01;01;05;00;000;TRANSFERENCIAS CORRIENTES;175678;0
30;01;01;05;02;000;Del Gobierno Central;175678;0
30;01;01;05;02;001;Programa Exportación Servicios;175668;0
30;01;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
30;01;01;08;00;000;OTROS INGRESOS CORRIENTES;30;0
30;01;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
30;01;01;08;02;000;Multas y Sanciones Pecuniarias;10;0
30;01;01;08;99;000;Otros;10;0
30;01;01;09;00;000;APORTE FISCAL;17320499;0
30;01;01;09;01;000;Libre;17320499;0
30;01;01;15;00;000;SALDO INICIAL DE CAJA;10;0
30;01;01;21;00;000;GASTOS EN PERSONAL;4207860;0
30;01;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;1988851;0
30;01;01;24;00;000;TRANSFERENCIAS CORRIENTES;11200442;0
30;01;01;24;02;000;Al Gobierno Central;3406245;0
30;01;01;24;02;002;Instituto Nacional de Hidráulica - MOP;451415;0
30;01;01;24;02;004;Comisión Chilena de Energía Nuclear - MINENERGÍA;2325471;0
30;01;01;24;02;005;Secretaría y Administración General y Servicio Exterior;629359;0
30;01;01;24;03;000;A Otras Entidades Públicas;7794197;0
30;01;01;24;03;001;Programa Exportación de Servicios;175668;0
30;01;01;24;03;163;Programa Explora;7618529;0
30;01;01;25;00;000;INTEGROS AL FISCO;10;0
30;01;01;25;99;000;Otros Integros al Fisco;10;0
30;01;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;99044;0
30;01;01;29;07;000;Programas Informáticos;99044;0
30;01;01;34;00;000;SERVICIO DE LA DEUDA;10;0
30;01;01;34;07;000;Deuda Flotante;10;0
30;01;02;08;00;000;OTROS INGRESOS CORRIENTES;10;0
30;01;02;08;02;000;Multas y Sanciones Pecuniarias;10;0
30;01;02;09;00;000;APORTE FISCAL;136225324;0
30;01;02;09;01;000;Libre;136225324;0
30;01;02;15;00;000;SALDO INICIAL DE CAJA;10;0
30;01;02;21;00;000;GASTOS EN PERSONAL;296371;0
30;01;02;22;00;000;BIENES Y SERVICIOS DE CONSUMO;22908;0
30;01;02;24;00;000;TRANSFERENCIAS CORRIENTES;133876648;0
30;01;02;24;01;000;Al Sector Privado;200000;0
30;01;02;24;01;099;Fundación Encuentros del Futuro;200000;0
30;01;02;24;02;000;Al Gobierno Central;127876648;0
30;01;02;24;02;011;Fomento de la Ciencia y la Tecnología - ANID 01;60705049;0
30;01;02;24;02;012;Formación de Capital Humano - ANID 01;6756322;0
30;01;02;24;02;013;Fondo Equipamiento I+D - ANID 01;1044000;0
30;01;02;24;02;014;Innovación de Base Científica - ANID 03;15433055;0
30;01;02;24;02;015;Fomento de la Ciencia y la Tecnología - ANID 03;17780371;0
30;01;02;24;02;016;Centros Tecnológicos  - ANID 03;4649976;0
30;01;02;24;02;017;Centros de Excelencia  - ANID 03;4195542;0
30;01;02;24;02;018;Fomento de la Ciencia y la Tecnología - Iniciativa Científica Milenio;8976312;0
30;01;02;24;02;023;Fomento de la Ciencia y la Tecnología - Comité Innova Chile;5518988;0
30;01;02;24;02;041;Fomento de la Ciencia y la Tecnología - Subsecretaría de Agricultura;2338850;0
30;01;02;24;02;051;Encuesta sobre Gasto y Personal en I+D - INE;478183;0
30;01;02;24;03;000;A Otras Entidades Públicas;5800000;0
30;01;02;24;03;002;Recursos de Asignación Complementaria;5800000;0
30;01;02;33;00;000;TRANSFERENCIAS DE CAPITAL;2029407;0
30;01;02;33;02;000;Al Gobierno Central;2029407;0
30;01;02;33;02;015;Fomento de la Ciencia y la Tecnología - ANID 03;2029407;0
30;01;02;34;00;000;SERVICIO DE LA DEUDA;10;0
30;01;02;34;07;000;Deuda Flotante;10;0
30;01;03;09;00;000;APORTE FISCAL;464499;0
30;01;03;09;01;000;Libre;464499;0
30;01;03;15;00;000;SALDO INICIAL DE CAJA;10;0
30;01;03;21;00;000;GASTOS EN PERSONAL;320079;0
30;01;03;22;00;000;BIENES Y SERVICIOS DE CONSUMO;144420;0
30;01;03;34;00;000;SERVICIO DE LA DEUDA;10;0
30;01;03;34;07;000;Deuda Flotante;10;0
30;02;01;05;00;000;TRANSFERENCIAS CORRIENTES;68505381;0
30;02;01;05;02;000;Del Gobierno Central;68505381;0
30;02;01;05;02;010;Fondo de Innovación, Ciencia y Tecnología;68505371;0
30;02;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
30;02;01;06;00;000;RENTAS DE LA PROPIEDAD;4715;0
30;02;01;08;00;000;OTROS INGRESOS CORRIENTES;4953497;0
30;02;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;113359;0
30;02;01;08;99;000;Otros;4840138;0
30;02;01;09;00;000;APORTE FISCAL;287854843;0
30;02;01;09;01;000;Libre;287854843;0
30;02;01;15;00;000;SALDO INICIAL DE CAJA;10;0
30;02;01;21;00;000;GASTOS EN PERSONAL;11585231;0
30;02;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;1773259;0
30;02;01;24;00;000;TRANSFERENCIAS CORRIENTES;334638068;0
30;02;01;24;01;000;Al Sector Privado;102608135;0
30;02;01;24;01;221;Becas Nacionales de Postgrado;50276998;0
30;02;01;24;01;222;Fondo de Publicaciones Científicas;145989;0
30;02;01;24;01;223;Cooperación Internacional;3669429;0
30;02;01;24;01;229;Acceso a la Información Electrónica para Ciencia y Tecnología;10634615;0
30;02;01;24;01;230;Becas Chile;27186218;0
30;02;01;24;01;231;Programa de Inserción de Investigadores;7772988;0
30;02;01;24;01;232;Apoyo Complementario para Estudiantes de Postgrado;599651;0
30;02;01;24;01;233;Cursos de Idiomas Para Becas Chile;150727;0
30;02;01;24;01;234;Fortalecimiento de Programas de Doctorado;2171520;0
30;02;01;24;03;000;A Otras Entidades Públicas;231705022;0
30;02;01;24;03;160;Fondo Nacional de Desarrollo Científico y Tecnológico (FONDECYT);147854530;0
30;02;01;24;03;161;Fondo de Fomento Ciencia y Tecnología (FONDEF);27981002;0
30;02;01;24;03;166;Programa Regional de Investigación Científica y Tecnológica;5166750;0
30;02;01;24;03;170;Programa de Investigación Asociativa;39323804;0
30;02;01;24;03;323;Programa Científicos de Nivel Internacional;469136;0
30;02;01;24;03;326;Fondo de Financiamiento de Centros de Investigación en Áreas Prioritarias (FONDAP);10909800;0
30;02;01;24;07;000;A Organismos Internacionales;324911;0
30;02;01;24;07;001;Membresias Organismos Internacionales;324911;0
30;02;01;25;00;000;INTEGROS AL FISCO;113369;0
30;02;01;25;99;000;Otros Integros al Fisco;113369;0
30;02;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;659077;0
30;02;01;29;06;000;Equipos Informáticos;168084;0
30;02;01;29;07;000;Programas Informáticos;490993;0
30;02;01;33;00;000;TRANSFERENCIAS DE CAPITAL;12549432;0
30;02;01;33;03;000;A Otras Entidades Públicas;12549432;0
30;02;01;33;03;002;Fondo de Equipamiento Científico y Tecnológico (FONDEQUIP);12549432;0
30;02;01;34;00;000;SERVICIO DE LA DEUDA;10;0
30;02;01;34;07;000;Deuda Flotante;10;0
30;02;02;05;00;000;TRANSFERENCIAS CORRIENTES;8976312;0
30;02;02;05;02;000;Del Gobierno Central;8976312;0
30;02;02;05;02;003;Fondo de Innovación, Ciencia y Tecnología;8976312;0
30;02;02;09;00;000;APORTE FISCAL;11854713;0
30;02;02;09;01;000;Libre;11854713;0
30;02;02;15;00;000;SALDO INICIAL DE CAJA;10;0
30;02;02;21;00;000;GASTOS EN PERSONAL;507924;0
30;02;02;22;00;000;BIENES Y SERVICIOS DE CONSUMO;128350;0
30;02;02;24;00;000;TRANSFERENCIAS CORRIENTES;20194751;0
30;02;02;24;01;000;Al Sector Privado;20194751;0
30;02;02;24;01;322;Programa Iniciativa Científica Milenio;20194751;0
30;02;02;34;00;000;SERVICIO DE LA DEUDA;10;0
30;02;02;34;07;000;Deuda Flotante;10;0
30;02;03;05;00;000;TRANSFERENCIAS CORRIENTES;42058944;0
30;02;03;05;02;000;Del Gobierno Central;42058944;0
30;02;03;05;02;011;Fondo de Innovación, Ciencia y Tecnología;42058944;0
30;02;03;09;00;000;APORTE FISCAL;1148551;0
30;02;03;09;01;000;Libre;1148551;0
30;02;03;13;00;000;TRANSFERENCIAS PARA GASTOS DE CAPITAL;2029407;0
30;02;03;13;02;000;Del Gobierno Central;2029407;0
30;02;03;13;02;011;Fondo de Innovación, Ciencia y Tecnología;2029407;0
30;02;03;15;00;000;SALDO INICIAL DE CAJA;10;0
30;02;03;21;00;000;GASTOS EN PERSONAL;1039122;0
30;02;03;22;00;000;BIENES Y SERVICIOS DE CONSUMO;109429;0
30;02;03;24;00;000;TRANSFERENCIAS CORRIENTES;42058944;0
30;02;03;24;01;000;Al Sector Privado;32788702;0
30;02;03;24;01;124;Fomento a la Transferencia y Licenciamiento;5312100;0
30;02;03;24;01;125;Fomento a la Vinculación Academia - Industria;8510128;0
30;02;03;24;01;126;Fortalecimiento a las capacidades para la I+D;8845518;0
30;02;03;24;01;128;Innovación de Base Científica;10120956;0
30;02;03;24;03;000;A Otras Entidades Públicas;9270242;0
30;02;03;24;03;012;Apoyo Innovación Educación Superior - Instituciones Estatales;5985929;0
30;02;03;24;03;013;Apoyo Innovación Educación Superior - Instituciones Privadas;3284313;0
30;02;03;33;00;000;TRANSFERENCIAS DE CAPITAL;2029407;0
30;02;03;33;03;000;A Otras Entidades Públicas;2029407;0
30;02;03;33;03;012;Apoyo Innovación Educación Superior - Instituciones Estatales;1016675;0
30;02;03;33;03;013;Apoyo Innovación Educación Superior - Instituciones Privadas;1012732;0
30;02;03;34;00;000;SERVICIO DE LA DEUDA;10;0
30;02;03;34;07;000;Deuda Flotante;10;0
50;01;01;01;00;000;IMPUESTOS;42276996371;2266400
50;01;01;01;01;000;Impuestos a la Renta;14177386446;10283100
50;01;01;01;01;001;Primera Categoría;7711291889;7361368
50;01;01;01;01;002;Segunda Categoría, Sueldos, Salarios y Pensiones;3677449360;0
50;01;01;01;01;003;Global Complementario;850485500;0
50;01;01;01;01;004;Adicional;1610990115;1614000
50;01;01;01;01;005;Tasa 40% DL N° 2.398 de 1978;205279514;0
50;01;01;01;01;006;Artículo 21 Ley Impuesto a la Renta;102794691;14620
50;01;01;01;01;007;Término de Giro;18044800;101
50;01;01;01;01;009;Impuesto Específico a la Actividad Minera;1050567;1293011
50;01;01;01;01;010;Instrumentos Deuda Art.104 N° 3 Ley Impuesto Renta;10;0
50;01;01;01;02;000;Impuesto al Valor Agregado;20156167013;352943
50;01;01;01;02;001;Tasa General Débitos;72527748405;352943
50;01;01;01;02;002;Tasa General Créditos;-63691039372;0
50;01;01;01;02;101;Tasas Especiales Débitos;971467941;0
50;01;01;01;02;102;Tasas Especiales Créditos;-368937293;0
50;01;01;01;02;201;Tasa General de Importaciones;10716927332;0
50;01;01;01;03;000;Impuestos a Productos Específicos;3139751474;0
50;01;01;01;03;001;Tabacos, Cigarros y Cigarrillos;1208630411;0
50;01;01;01;03;002;Derechos de Explotación ENAP;2023200;0
50;01;01;01;03;003;Gasolinas, Petróleo Diésel y Otros;1915811363;0
50;01;01;01;03;004;Derechos de Extracción Ley de Pesca;13286500;0
50;01;01;01;04;000;Impuestos a los Actos Jurídicos;630009133;0
50;01;01;01;05;000;Impuestos al Comercio Exterior;507143204;73
50;01;01;01;05;001;Derechos Específicos de Internación;3188;0
50;01;01;01;05;002;Derechos Ad-Valorem;524547475;0
50;01;01;01;05;003;Otros;11791972;73
50;01;01;01;05;004;Sistemas de Pago;-29199431;0
50;01;01;01;06;000;Impuestos Varios;491478585;0
50;01;01;01;06;001;Herencias y Donaciones;106206409;0
50;01;01;01;06;002;Patentes Mineras;80970377;0
50;01;01;01;06;004;Juegos de Azar;67472224;0
50;01;01;01;06;006;Otros;236829575;0
50;01;01;01;07;000;Otros Ingresos Tributarios;242965814;4870
50;01;01;01;07;001;Reajuste de Impuestos de Declaración Anual;41862600;0
50;01;01;01;07;002;Multas e Intereses por Impuestos;201103214;4870
50;01;01;01;09;000;Sistemas de Pago de Impuestos;2932094702;-8374586
50;01;01;01;09;001;Pagos Provisionales del Año;8291974050;6748150
50;01;01;01;09;002;Créditos para Declaración Anual de Renta;-11286302024;-7453115
50;01;01;01;09;003;Devoluciones Determinadas Declaración Anual de Renta;5654694415;1928087
50;01;01;01;09;004;Devoluciones de Renta;-4760867561;-1941417
50;01;01;01;09;005;Reintegro de Devoluciones de Renta;36936300;11026
50;01;01;01;09;101;IVA Remanente Crédito del Período;93514991496;0
50;01;01;01;09;102;IVA Remanente Crédito Períodos Anteriores;-82484764544;0
50;01;01;01;09;103;Devoluciones de IVA;-10626375962;0
50;01;01;01;09;104;Reintegro de Devoluciones de IVA;4181000;0
50;01;01;01;09;201;Devoluciones de Aduanas;-642314;-77
50;01;01;01;09;202;Devoluciones de Otros Impuestos;-7032652;0
50;01;01;01;09;301;Fluctuación Deudores del Período;-1421111265;-11843
50;01;01;01;09;302;Fluctuación Deudores de Períodos Anteriores;819789796;10
50;01;01;01;09;303;Reajuste por Pago Fuera de Plazo;36646537;0
50;01;01;01;09;401;Diferencias de Pago;-63316332;0
50;01;01;01;09;501;Impuestos de Declaración y Pago Simultáneo Mensual de Empresas Constructoras;-396482986;0
50;01;01;01;09;502;Recuperación Peajes Ley N° 19.764;-15835899;0
50;01;01;01;09;503;Imputación Patentes Código de Aguas;-19982906;0
50;01;01;01;09;504;Imputación Crédito SENCE Artículo 6° Ley N° 20.326;-82780;0
50;01;01;01;09;505;Crédito Sistemas Solares Térmicos Ley N° 20.365;-2943090;0
50;01;01;01;09;701;Conversión de Pagos en Moneda Extranjera;5658621423;-7655407
50;01;01;05;00;000;TRANSFERENCIAS CORRIENTES;249147176;1121451
50;01;01;05;02;000;Del Gobierno Central;249146589;1121451
50;01;01;05;03;000;De Otras Entidades Públicas;587;0
50;01;01;06;00;000;RENTAS DE LA PROPIEDAD;209971268;3226706
50;01;01;06;03;000;Intereses;35312203;5052
50;01;01;06;04;000;Participación de Utilidades;80394127;3219800
50;01;01;06;99;000;Otras Rentas de la Propiedad;94264938;1854
50;01;01;07;00;000;INGRESOS DE OPERACIÓN;26811658;2614
50;01;01;07;01;000;Venta de Bienes;24346898;0
50;01;01;07;02;000;Venta de Servicios;2464760;2614
50;01;01;08;00;000;OTROS INGRESOS CORRIENTES;2415623099;16601
50;01;01;08;02;000;Multas y Sanciones Pecuniarias;175233431;0
50;01;01;08;06;000;Otros Ingresos No Tributarios;1670977543;0
50;01;01;08;99;000;Otros;569412125;16601
50;01;01;10;00;000;VENTA DE ACTIVOS NO FINANCIEROS;166243;0
50;01;01;11;00;000;VENTA DE ACTIVOS FINANCIEROS;-170102310;6484643
50;01;01;11;01;000;Venta o Rescate de Títulos y Valores;4623107204;10
50;01;01;11;03;000;Operaciones de Cambio;-4793209524;6484633
50;01;01;11;99;000;Otros Activos Financieros;10;0
50;01;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;20;0
50;01;01;12;01;000;De Asistencia Social;10;0
50;01;01;12;04;000;De Fomento;10;0
50;01;01;13;00;000;TRANSFERENCIAS PARA GASTOS DE CAPITAL;82252293;0
50;01;01;13;02;000;Del Gobierno Central;82252293;0
50;01;01;14;00;000;ENDEUDAMIENTO;14783400000;601615
50;01;01;15;00;000;SALDO INICIAL DE CAJA;5000000;2000
50;01;02;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;129430299;0
50;01;02;23;01;000;Prestaciones Previsionales;129430299;0
50;01;02;23;01;001;Jubilaciones, Pensiones y Montepíos;73907775;0
50;01;02;23;01;017;Fondo Bono Laboral Ley N° 20.305;55522524;0
50;01;02;24;00;000;TRANSFERENCIAS CORRIENTES;1326037304;0
50;01;02;24;01;000;Al Sector Privado;1108328766;0
50;01;02;24;01;002;Subvenciones;3691860;0
50;01;02;24;01;003;Bonificación Región Magallanes y de la Antártica Chilena, y Subsidio Isla de Pascua;48498183;0
50;01;02;24;01;005;Fondo Único de Prestaciones Familiares y Subsidios de Cesantía;563591926;0
50;01;02;24;01;006;Subsidios de Cesantía Art. 69 D.F.L. (T.y P.S.) N° 150, de 1981;10000;0
50;01;02;24;01;013;Fondo Nacional de Subsidio Familiar;335256641;0
50;01;02;24;01;014;Subsidio Agua Potable Art.1° Ley N° 18.778;82932377;0
50;01;02;24;01;019;Bonificación a la Contratación de Mano de Obra Ley N° 19.853;73837987;0
50;01;02;24;01;020;Subsidio Tarifas Eléctricas Art.151 D.F.L. (E.F. y T.) N° 4, de 2006;10;0
50;01;02;24;01;023;Beneficio Ley N° 20.330 para Deudores Crédito Universitario, Leyes N° 19.287 y 20.027;509772;0
50;01;02;24;01;024;Aplicación Ley N° 20.765,  Art. 3° N° 6)  MEPCO;10;0
50;01;02;24;02;000;Al Gobierno Central;217708538;0
50;01;02;24;02;001;Fondo Único de Prestaciones Familiares y Subsidios de Cesantía;127200049;0
50;01;02;24;02;077;Empresas y Sociedades del Estado;90508489;0
50;01;02;33;00;000;TRANSFERENCIAS DE CAPITAL;169346661;0
50;01;02;33;01;000;Al Sector Privado;85534340;0
50;01;02;33;01;001;Bonificación por Inversiones de Riego y Drenaje Ley N° 18.450;80549158;0
50;01;02;33;01;002;Fondo Fomento y Desarrollo de las Regiones Extremas;3282047;0
50;01;02;33;01;029;Bosque Nativo Ley N° 20.283;1703135;0
50;01;02;33;02;000;Al Gobierno Central;83812321;0
50;01;02;33;02;148;Empresas y Sociedades del Estado;83812321;0
50;01;03;22;00;000;BIENES Y SERVICIOS DE CONSUMO;156600;10
50;01;03;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;176617943;0
50;01;03;23;01;000;Prestaciones Previsionales;11281021;0
50;01;03;23;01;005;Fondo de Seguro Social de los Empleados Públicos;11281021;0
50;01;03;23;02;000;Prestaciones de Asistencia Social;165336912;0
50;01;03;23;02;003;Garantía Estatal Pensiones Mínimas;165336912;0
50;01;03;23;03;000;Prestaciones Sociales del Empleador;10;0
50;01;03;23;03;001;Indemnización de Cargo Fiscal;10;0
50;01;03;24;00;000;TRANSFERENCIAS CORRIENTES;3999728650;241
50;01;03;24;01;000;Al Sector Privado;160622151;10
50;01;03;24;01;008;Reintegro Simplificado Gravámenes a Exportadores;1631344;0
50;01;03;24;01;009;Otras Devoluciones;4803705;10
