Año	Mes	Moneda	Partida	Nombre Partida	Capítulo	Nombre Capítulo	Programa	Nombre Programa	Subtítulo	Nombre Subtítulo	Item	Nombre Item	Asignación	Nombre Asignación	Monto Ley Inicial	Monto Ley Vigente a AGOSTO	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	2	SERVICIO DE EVALUACIÓN AMBIENTAL	1	SERVICIO DE EVALUACIÓN AMBIENTAL	24	TRANSFERENCIAS CORRIENTES					1.656.312	1.643.702	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	2	SERVICIO DE EVALUACIÓN AMBIENTAL	1	SERVICIO DE EVALUACIÓN AMBIENTAL	24	TRANSFERENCIAS CORRIENTES	3	A Otras Entidades Públicas			1.656.312	1.643.702	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	2	SERVICIO DE EVALUACIÓN AMBIENTAL	1	SERVICIO DE EVALUACIÓN AMBIENTAL	24	TRANSFERENCIAS CORRIENTES	3	A Otras Entidades Públicas	200	Administración de Procesos de Evaluación de Impacto Ambiental	946.928	934.318	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	2	SERVICIO DE EVALUACIÓN AMBIENTAL	1	SERVICIO DE EVALUACIÓN AMBIENTAL	24	TRANSFERENCIAS CORRIENTES	3	A Otras Entidades Públicas	300	Administración Sistema SEIA Electrónico	709.384	709.384	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	2	SERVICIO DE EVALUACIÓN AMBIENTAL	1	SERVICIO DE EVALUACIÓN AMBIENTAL	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS					346.648	297.474	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	2	SERVICIO DE EVALUACIÓN AMBIENTAL	1	SERVICIO DE EVALUACIÓN AMBIENTAL	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	3	Vehículos			33.777	15.271	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	2	SERVICIO DE EVALUACIÓN AMBIENTAL	1	SERVICIO DE EVALUACIÓN AMBIENTAL	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	4	Mobiliario y Otros			7.372	11.459	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	2	SERVICIO DE EVALUACIÓN AMBIENTAL	1	SERVICIO DE EVALUACIÓN AMBIENTAL	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	5	Máquinas y Equipos			6.128	5.503	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	2	SERVICIO DE EVALUACIÓN AMBIENTAL	1	SERVICIO DE EVALUACIÓN AMBIENTAL	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	6	Equipos Informáticos			122.195	106.128	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	2	SERVICIO DE EVALUACIÓN AMBIENTAL	1	SERVICIO DE EVALUACIÓN AMBIENTAL	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	7	Programas Informáticos			177.176	159.113	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	2	SERVICIO DE EVALUACIÓN AMBIENTAL	1	SERVICIO DE EVALUACIÓN AMBIENTAL	34	SERVICIO DE LA DEUDA					1.000	150.031	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	2	SERVICIO DE EVALUACIÓN AMBIENTAL	1	SERVICIO DE EVALUACIÓN AMBIENTAL	34	SERVICIO DE LA DEUDA	7	Deuda Flotante			1.000	150.031	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	3	SUPERINTENDENCIA DEL MEDIO AMBIENTE	1	SUPERINTENDENCIA DEL MEDIO AMBIENTE	8	OTROS INGRESOS CORRIENTES					6.362	6.362	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	3	SUPERINTENDENCIA DEL MEDIO AMBIENTE	1	SUPERINTENDENCIA DEL MEDIO AMBIENTE	8	OTROS INGRESOS CORRIENTES	1	Recuperaciones y Reembolsos por Licencias Médicas			5.228	5.228	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	3	SUPERINTENDENCIA DEL MEDIO AMBIENTE	1	SUPERINTENDENCIA DEL MEDIO AMBIENTE	8	OTROS INGRESOS CORRIENTES	99	Otros			1.134	1.134	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	3	SUPERINTENDENCIA DEL MEDIO AMBIENTE	1	SUPERINTENDENCIA DEL MEDIO AMBIENTE	9	APORTE FISCAL					9.939.325	9.760.444	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	3	SUPERINTENDENCIA DEL MEDIO AMBIENTE	1	SUPERINTENDENCIA DEL MEDIO AMBIENTE	9	APORTE FISCAL	1	Libre			9.939.325	9.760.444	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	3	SUPERINTENDENCIA DEL MEDIO AMBIENTE	1	SUPERINTENDENCIA DEL MEDIO AMBIENTE	15	SALDO INICIAL DE CAJA					1.000	180.003	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	3	SUPERINTENDENCIA DEL MEDIO AMBIENTE	1	SUPERINTENDENCIA DEL MEDIO AMBIENTE	21	GASTOS EN PERSONAL					7.110.121	7.063.266	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	3	SUPERINTENDENCIA DEL MEDIO AMBIENTE	1	SUPERINTENDENCIA DEL MEDIO AMBIENTE	22	BIENES Y SERVICIOS DE CONSUMO					1.938.403	1.830.661	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	3	SUPERINTENDENCIA DEL MEDIO AMBIENTE	1	SUPERINTENDENCIA DEL MEDIO AMBIENTE	23	PRESTACIONES DE SEGURIDAD SOCIAL					0	20.913	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	3	SUPERINTENDENCIA DEL MEDIO AMBIENTE	1	SUPERINTENDENCIA DEL MEDIO AMBIENTE	23	PRESTACIONES DE SEGURIDAD SOCIAL	1	Prestaciones Previsionales			0	20.913	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	3	SUPERINTENDENCIA DEL MEDIO AMBIENTE	1	SUPERINTENDENCIA DEL MEDIO AMBIENTE	24	TRANSFERENCIAS CORRIENTES					566.296	566.296	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	3	SUPERINTENDENCIA DEL MEDIO AMBIENTE	1	SUPERINTENDENCIA DEL MEDIO AMBIENTE	24	TRANSFERENCIAS CORRIENTES	3	A Otras Entidades Públicas			566.296	566.296	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	3	SUPERINTENDENCIA DEL MEDIO AMBIENTE	1	SUPERINTENDENCIA DEL MEDIO AMBIENTE	24	TRANSFERENCIAS CORRIENTES	3	A Otras Entidades Públicas	1	Programas de Fiscalización Ambiental	566.296	566.296	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	3	SUPERINTENDENCIA DEL MEDIO AMBIENTE	1	SUPERINTENDENCIA DEL MEDIO AMBIENTE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS					330.867	285.670	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	3	SUPERINTENDENCIA DEL MEDIO AMBIENTE	1	SUPERINTENDENCIA DEL MEDIO AMBIENTE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	3	Vehículos			20.079	16.024	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	3	SUPERINTENDENCIA DEL MEDIO AMBIENTE	1	SUPERINTENDENCIA DEL MEDIO AMBIENTE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	4	Mobiliario y Otros			6.935	5.534	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	3	SUPERINTENDENCIA DEL MEDIO AMBIENTE	1	SUPERINTENDENCIA DEL MEDIO AMBIENTE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	5	Máquinas y Equipos			44.292	39.777	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	3	SUPERINTENDENCIA DEL MEDIO AMBIENTE	1	SUPERINTENDENCIA DEL MEDIO AMBIENTE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	6	Equipos Informáticos			87.635	69.937	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	3	SUPERINTENDENCIA DEL MEDIO AMBIENTE	1	SUPERINTENDENCIA DEL MEDIO AMBIENTE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	7	Programas Informáticos			171.926	154.398	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	3	SUPERINTENDENCIA DEL MEDIO AMBIENTE	1	SUPERINTENDENCIA DEL MEDIO AMBIENTE	34	SERVICIO DE LA DEUDA					1.000	180.003	
2018	Agosto	PESOS	25	MINISTERIO DEL MEDIO AMBIENTE	3	SUPERINTENDENCIA DEL MEDIO AMBIENTE	1	SUPERINTENDENCIA DEL MEDIO AMBIENTE	34	SERVICIO DE LA DEUDA	7	Deuda Flotante			1.000	180.003	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	5	TRANSFERENCIAS CORRIENTES					0	16.958	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	8	OTROS INGRESOS CORRIENTES					2.051	2.051	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	8	OTROS INGRESOS CORRIENTES	1	Recuperaciones y Reembolsos por Licencias Médicas			1.026	1.026	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	8	OTROS INGRESOS CORRIENTES	99	Otros			1.025	1.025	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	9	APORTE FISCAL					7.183.146	6.982.592	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	9	APORTE FISCAL	1	Libre			7.183.146	6.982.592	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	21	GASTOS EN PERSONAL					4.492.049	4.463.171	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	22	BIENES Y SERVICIOS DE CONSUMO					1.390.780	1.177.440	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	23	PRESTACIONES DE SEGURIDAD SOCIAL					0	76.182	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	24	TRANSFERENCIAS CORRIENTES					1.174.465	1.174.465	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	24	TRANSFERENCIAS CORRIENTES	3	A Otras Entidades Públicas			1.174.465	1.174.465	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	24	TRANSFERENCIAS CORRIENTES	3	A Otras Entidades Públicas	2	Comisión Nacional de Dopaje	583.906	583.906	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	24	TRANSFERENCIAS CORRIENTES	3	A Otras Entidades Públicas	3	Planes Deportivos Comunales	418.339	418.339	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	24	TRANSFERENCIAS CORRIENTES	3	A Otras Entidades Públicas	4	Promoción de la Actividad Física y Deporte	172.220	172.220	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS					127.903	110.343	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	4	Mobiliario y Otros			6.525	5.207	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	5	Máquinas y Equipos			4.207	3.778	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	6	Equipos Informáticos			38.682	30.871	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	1	SUBSECRETARÍA DEL DEPORTE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	7	Programas Informáticos			78.489	70.487	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	5	TRANSFERENCIAS CORRIENTES					20.041.884	20.041.884	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	5	TRANSFERENCIAS CORRIENTES	3	De Otras Entidades Públicas			20.041.884	20.041.884	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	5	TRANSFERENCIAS CORRIENTES	3	De Otras Entidades Públicas	8	Polla Chilena de Beneficencia	20.041.884	20.041.884	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	6	RENTAS DE LA PROPIEDAD					5.170	5.170	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	7	INGRESOS DE OPERACIÓN					2.488.251	2.488.251	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	8	OTROS INGRESOS CORRIENTES					385.530	385.530	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	8	OTROS INGRESOS CORRIENTES	1	Recuperaciones y Reembolsos por Licencias Médicas			335.173	335.173	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	8	OTROS INGRESOS CORRIENTES	99	Otros			50.357	50.357	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	9	APORTE FISCAL					85.869.996	85.129.552	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	9	APORTE FISCAL	1	Libre			85.869.996	85.129.552	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	10	VENTA DE ACTIVOS NO FINANCIEROS					10.969	10.969	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	10	VENTA DE ACTIVOS NO FINANCIEROS	3	Vehículos			10.969	10.969	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	12	RECUPERACIÓN DE PRÉSTAMOS					1.268.010	1.268.010	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	12	RECUPERACIÓN DE PRÉSTAMOS	10	Ingresos por Percibir			1.268.010	1.268.010	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	15	SALDO INICIAL DE CAJA					0	277.721	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	21	GASTOS EN PERSONAL					19.819.456	19.720.440	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	22	BIENES Y SERVICIOS DE CONSUMO					7.734.210	7.207.984	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	23	PRESTACIONES DE SEGURIDAD SOCIAL					41.122	41.122	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	23	PRESTACIONES DE SEGURIDAD SOCIAL	1	Prestaciones Previsionales			41.122	41.122	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	24	TRANSFERENCIAS CORRIENTES					53.070.354	53.070.354	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	24	TRANSFERENCIAS CORRIENTES	1	Al Sector Privado			36.268.199	36.268.199	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	24	TRANSFERENCIAS CORRIENTES	1	Al Sector Privado	337	Fortalecimiento del Deporte de Rendimiento Convencional y Paralímpico	17.103.467	17.103.467	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	24	TRANSFERENCIAS CORRIENTES	1	Al Sector Privado	338	Art.5° Letra e) D.L. 1.298 y Ley 19.135	6.127	6.127	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	24	TRANSFERENCIAS CORRIENTES	1	Al Sector Privado	340	Art.1° Ley 19.135 C.O.CH.	269.993	269.993	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	24	TRANSFERENCIAS CORRIENTES	1	Al Sector Privado	341	Art. 1° Ley 19.135 Fed. D. Nacional	1.754.952	1.754.952	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	24	TRANSFERENCIAS CORRIENTES	1	Al Sector Privado	345	Art. Unico Ley N° 19.909	172.466	172.466	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	24	TRANSFERENCIAS CORRIENTES	1	Al Sector Privado	354	ADO - Chile	518.478	518.478	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	24	TRANSFERENCIAS CORRIENTES	1	Al Sector Privado	358	Deporte Participación Privado	61.209	61.209	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	24	TRANSFERENCIAS CORRIENTES	1	Al Sector Privado	359	Sistema Nacional de Competencias Deportivas	9.795.520	9.795.520	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	24	TRANSFERENCIAS CORRIENTES	1	Al Sector Privado	361	Programa de Normalización de Infraestructura Deportiva	777.121	777.121	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	24	TRANSFERENCIAS CORRIENTES	1	Al Sector Privado	362	Crecer en Movimiento	236.116	236.116	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	24	TRANSFERENCIAS CORRIENTES	1	Al Sector Privado	363	Corporación Juegos Suramericanos Juveniles Santiago 2017	493.622	493.622	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	24	TRANSFERENCIAS CORRIENTES	1	Al Sector Privado	365	Sistema Nacional de Capacitación y Acreditación Deportiva	406.441	406.441	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	24	TRANSFERENCIAS CORRIENTES	1	Al Sector Privado	367	Operación Centros Deportivos Integrales	887.382	887.382	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	24	TRANSFERENCIAS CORRIENTES	1	Al Sector Privado	381	Asistencia a la Carrera Deportiva	3.785.305	3.785.305	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	24	TRANSFERENCIAS CORRIENTES	3	A Otras Entidades Públicas			16.802.155	16.802.155	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	24	TRANSFERENCIAS CORRIENTES	3	A Otras Entidades Públicas	46	Centros de Alto Rendimiento	1.068.235	1.068.235	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	24	TRANSFERENCIAS CORRIENTES	3	A Otras Entidades Públicas	57	Deporte Participación Público	7.710.100	7.710.100	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	24	TRANSFERENCIAS CORRIENTES	3	A Otras Entidades Públicas	58	Programa de Saneamiento de Títulos de Propiedad Deportiva	219.388	219.388	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	24	TRANSFERENCIAS CORRIENTES	3	A Otras Entidades Públicas	60	Recintos en Movimiento	575.768	575.768	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	24	TRANSFERENCIAS CORRIENTES	3	A Otras Entidades Públicas	61	Crecer en Movimiento	7.228.664	7.228.664	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	25	INTEGROS AL FISCO					287.010	286.451	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	25	INTEGROS AL FISCO	1	Impuestos			287.010	286.451	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS					633.388	682.065	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	3	Vehículos			30.146	24.058	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	4	Mobiliario y Otros			96.732	77.197	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	5	Máquinas y Equipos			93.395	222.739	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	6	Equipos Informáticos			129.276	103.169	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	7	Programas Informáticos			281.124	252.464	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	99	Otros Activos no Financieros			2.715	2.438	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	31	INICIATIVAS DE INVERSIÓN					12.544.671	12.381.351	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	31	INICIATIVAS DE INVERSIÓN	2	Proyectos			12.544.671	12.381.351	
2018	Agosto	PESOS	26	MINISTERIO DEL DEPORTE	2	INSTITUTO NACIONAL DE DEPORTES	1	INSTITUTO NACIONAL DE DEPORTES	33	TRANSFERENCIAS DE CAPITAL					15.938.599	15.938.599	
