_id,Ano,Mes,Moneda,Partida,Nombre Partida,Capitulo,Nombre Capitulo,Programa,Nombre Programa,Subtitulo,Nombre Subtitulo,Item,Nombre Item,Asignacion,Nombre Asignacion,Monto Ley Inicial,Monto Ley Vigente a AGOSTO
8757,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,24,TRANSFERENCIAS CORRIENTES,01,Al Sector Privado,,,908.386,908.386
8758,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,24,TRANSFERENCIAS CORRIENTES,01,Al Sector Privado,005,Fundación Nacional para la Superación de la Pobreza,571.717,571.717
8759,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,24,TRANSFERENCIAS CORRIENTES,01,Al Sector Privado,012,Convenio MINVU - Instituto Forestal,32.776,32.776
8760,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,24,TRANSFERENCIAS CORRIENTES,01,Al Sector Privado,500,Instituto de la Construcción,133.134,133.134
8761,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,24,TRANSFERENCIAS CORRIENTES,01,Al Sector Privado,502,Instituto Nacional de Normalización,86.480,86.480
8762,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,24,TRANSFERENCIAS CORRIENTES,01,Al Sector Privado,505,Convenio MINVU - Plan BIM,84.279,84.279
8763,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,25,INTEGROS AL FISCO,,,,,1.033.157,2.529.655
8764,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,25,INTEGROS AL FISCO,01,Impuestos,,,8.469,8.469
8765,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,25,INTEGROS AL FISCO,99,Otros Integros al Fisco,,,1.024.688,2.521.186
8766,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,26,OTROS GASTOS CORRIENTES,,,,,4.502.116,1.611.182
8767,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,26,OTROS GASTOS CORRIENTES,01,Devoluciones,,,0,62
8768,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,26,OTROS GASTOS CORRIENTES,02,Compensaciones por Daños a Terceros y/o a la Propiedad,,,4.502.116,1.611.120
8769,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,29,ADQUISICIÓN DE ACTIVOS NO FINANCIEROS,,,,,3.677.484,3.771.152
8770,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,29,ADQUISICIÓN DE ACTIVOS NO FINANCIEROS,06,Equipos Informáticos,,,819.607,819.607
8771,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,29,ADQUISICIÓN DE ACTIVOS NO FINANCIEROS,07,Programas Informáticos,,,2.857.877,2.951.545
8772,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,30,ADQUISICIÓN DE ACTIVOS FINANCIEROS,,,,,261.076.687,0
8773,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,30,ADQUISICIÓN DE ACTIVOS FINANCIEROS,10,Fondo de Emergencia Transitorio,,,261.076.687,0
8774,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,31,INICIATIVAS DE INVERSIÓN,,,,,12.832.042,12.860.042
8775,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,31,INICIATIVAS DE INVERSIÓN,01,Estudios Básicos,,,284.411,508.187
8776,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,31,INICIATIVAS DE INVERSIÓN,02,Proyectos,,,12.547.631,12.351.855
8777,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,33,TRANSFERENCIAS DE CAPITAL,,,,,154.929.304,154.835.636
8778,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,33,TRANSFERENCIAS DE CAPITAL,01,Al Sector Privado,,,154.152.015,154.152.015
8779,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,33,TRANSFERENCIAS DE CAPITAL,01,Al Sector Privado,027,IVA Concesiones Transantiago,412.380,412.380
8780,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,33,TRANSFERENCIAS DE CAPITAL,01,Al Sector Privado,037,Cumplimiento Convenio MINVU-PNUD,1.067.142,1.067.142
8781,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,33,TRANSFERENCIAS DE CAPITAL,01,Al Sector Privado,041,Convenio Universidades,59.302,59.302
8782,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,33,TRANSFERENCIAS DE CAPITAL,01,Al Sector Privado,050,Convenio MINVU - Centro de Innovación en Madera,91.047,91.047
8783,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,33,TRANSFERENCIAS DE CAPITAL,01,Al Sector Privado,057,Convenio MINVU - CTEC,99.180,99.180
8784,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,33,TRANSFERENCIAS DE CAPITAL,01,Al Sector Privado,124,Subsidio Complementario,56.307,56.307
8785,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,33,TRANSFERENCIAS DE CAPITAL,01,Al Sector Privado,125,Subsidio a la Originación,543.010,543.010
8786,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,33,TRANSFERENCIAS DE CAPITAL,01,Al Sector Privado,127,Subsidios Leasing,16.184.256,16.184.256
8787,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,33,TRANSFERENCIAS DE CAPITAL,01,Al Sector Privado,129,Subsidios Cartera Hipotecaria,86.720.775,86.720.775
8788,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,33,TRANSFERENCIAS DE CAPITAL,01,Al Sector Privado,133,Fondo Solidario de Elección de Vivienda,7.000.000,7.000.000
8789,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,33,TRANSFERENCIAS DE CAPITAL,01,Al Sector Privado,134,Subsidio al Arriendo,41.918.616,41.918.616
8790,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,33,TRANSFERENCIAS DE CAPITAL,03,A Otras Entidades Públicas,,,777.289,683.621
8791,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,33,TRANSFERENCIAS DE CAPITAL,03,A Otras Entidades Públicas,001,Otras Transferencias a  SERVIU,477.289,477.289
8792,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,33,TRANSFERENCIAS DE CAPITAL,03,A Otras Entidades Públicas,107,Municipalidades DOM en Línea,300.000,206.332
8793,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,34,SERVICIO DE LA DEUDA,,,,,10,10
8794,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,34,SERVICIO DE LA DEUDA,07,Deuda Flotante,,,10,10
8795,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,02,ASENTAMIENTOS PRECARIOS,09,APORTE FISCAL,,,,,42.460.571,32.964.354
8796,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,02,ASENTAMIENTOS PRECARIOS,09,APORTE FISCAL,01,Libre,,,42.460.571,32.964.354
8797,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,02,ASENTAMIENTOS PRECARIOS,15,SALDO INICIAL DE CAJA,,,,,20.715,20.715
8798,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,02,ASENTAMIENTOS PRECARIOS,21,GASTOS EN PERSONAL,,,,,811.835,772.981
8799,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,02,ASENTAMIENTOS PRECARIOS,22,BIENES Y SERVICIOS DE CONSUMO,,,,,370.999,151.081
8800,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,02,ASENTAMIENTOS PRECARIOS,31,INICIATIVAS DE INVERSIÓN,,,,,0,44.750
8801,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,02,ASENTAMIENTOS PRECARIOS,31,INICIATIVAS DE INVERSIÓN,01,Estudios Básicos,,,0,44.750
8802,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,02,ASENTAMIENTOS PRECARIOS,33,TRANSFERENCIAS DE CAPITAL,,,,,41.298.452,32.016.257
8803,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,02,ASENTAMIENTOS PRECARIOS,33,TRANSFERENCIAS DE CAPITAL,03,A Otras Entidades Públicas,,,41.298.452,32.016.257
8804,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,02,ASENTAMIENTOS PRECARIOS,33,TRANSFERENCIAS DE CAPITAL,03,A Otras Entidades Públicas,003,Municipalidades para el Programa Asentamientos Precarios,41.298.452,32.016.257
8805,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,04,RECUPERACIÓN DE BARRIOS,09,APORTE FISCAL,,,,,41.873.004,24.905.621
8806,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,04,RECUPERACIÓN DE BARRIOS,09,APORTE FISCAL,01,Libre,,,41.873.004,24.905.621
8807,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,04,RECUPERACIÓN DE BARRIOS,21,GASTOS EN PERSONAL,,,,,1.852.633,1.836.898
8808,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,04,RECUPERACIÓN DE BARRIOS,22,BIENES Y SERVICIOS DE CONSUMO,,,,,768.299,768.299
8809,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,04,RECUPERACIÓN DE BARRIOS,31,INICIATIVAS DE INVERSIÓN,,,,,9.919.779,1.295.041
8810,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,04,RECUPERACIÓN DE BARRIOS,31,INICIATIVAS DE INVERSIÓN,01,Estudios Básicos,,,76.848,1.114.282
8811,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,04,RECUPERACIÓN DE BARRIOS,31,INICIATIVAS DE INVERSIÓN,02,Proyectos,,,9.842.931,180.759
8812,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,04,RECUPERACIÓN DE BARRIOS,33,TRANSFERENCIAS DE CAPITAL,,,,,29.332.293,21.005.383
8813,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,04,RECUPERACIÓN DE BARRIOS,33,TRANSFERENCIAS DE CAPITAL,03,A Otras Entidades Públicas,,,29.332.293,21.005.383
8814,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,04,RECUPERACIÓN DE BARRIOS,33,TRANSFERENCIAS DE CAPITAL,03,A Otras Entidades Públicas,002,Municipalidades para el Programa Recuperación de Barrios,26.400.136,18.706.437
8815,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,04,RECUPERACIÓN DE BARRIOS,33,TRANSFERENCIAS DE CAPITAL,03,A Otras Entidades Públicas,106,Municipalidades para Pequeñas Localidades,2.932.157,2.298.946
8816,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,50,SUBSECRETARÍA DE VIVIENDA Y URBANISMO FET - Covid - 19,13,TRANSFERENCIAS PARA GASTOS DE CAPITAL,,,,,0,1.713.722
8817,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,50,SUBSECRETARÍA DE VIVIENDA Y URBANISMO FET - Covid - 19,13,TRANSFERENCIAS PARA GASTOS DE CAPITAL,02,Del Gobierno Central,,,0,1.713.722
8818,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,50,SUBSECRETARÍA DE VIVIENDA Y URBANISMO FET - Covid - 19,13,TRANSFERENCIAS PARA GASTOS DE CAPITAL,02,Del Gobierno Central,200,Fondo de Emergencia Transitorio,0,1.713.722
8819,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,50,SUBSECRETARÍA DE VIVIENDA Y URBANISMO FET - Covid - 19,21,GASTOS EN PERSONAL,,,,,0,1.643.722
8820,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,50,SUBSECRETARÍA DE VIVIENDA Y URBANISMO FET - Covid - 19,29,ADQUISICIÓN DE ACTIVOS NO FINANCIEROS,,,,,0,70.000
8821,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,01,SUBSECRETARÍA DE VIVIENDA Y URBANISMO,50,SUBSECRETARÍA DE VIVIENDA Y URBANISMO FET - Covid - 19,29,ADQUISICIÓN DE ACTIVOS NO FINANCIEROS,06,Equipos Informáticos,,,0,70.000
8822,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,06,RENTAS DE LA PROPIEDAD,,,,,443.931,443.931
8823,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,07,INGRESOS DE OPERACIÓN,,,,,1.325.370,1.325.370
8824,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,07,INGRESOS DE OPERACIÓN,02,Venta de Servicios,,,1.325.370,1.325.370
8825,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,08,OTROS INGRESOS CORRIENTES,,,,,260.361,311.282
8826,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,08,OTROS INGRESOS CORRIENTES,01,Recuperaciones y Reembolsos por Licencias Médicas,,,189.558,189.558
8827,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,08,OTROS INGRESOS CORRIENTES,02,Multas y Sanciones Pecuniarias,,,20.771,20.771
8828,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,08,OTROS INGRESOS CORRIENTES,99,Otros,,,50.032,100.953
8829,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,09,APORTE FISCAL,,,,,33.827.656,34.056.921
8830,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,09,APORTE FISCAL,01,Libre,,,33.827.656,34.056.921
8831,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,15,SALDO INICIAL DE CAJA,,,,,9.007,9.007
8832,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,21,GASTOS EN PERSONAL,,,,,7.494.783,7.453.093
8833,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,22,BIENES Y SERVICIOS DE CONSUMO,,,,,1.852.607,1.862.607
8834,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,23,PRESTACIONES DE SEGURIDAD SOCIAL,,,,,0,216.379
8835,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,23,PRESTACIONES DE SEGURIDAD SOCIAL,03,Prestaciones Sociales del Empleador,,,0,216.379
8836,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,25,INTEGROS AL FISCO,,,,,206.074,206.074
8837,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,25,INTEGROS AL FISCO,01,Impuestos,,,6.526,6.526
8838,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,25,INTEGROS AL FISCO,99,Otros Integros al Fisco,,,199.548,199.548
8839,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,26,OTROS GASTOS CORRIENTES,,,,,10,95.507
8840,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,26,OTROS GASTOS CORRIENTES,02,Compensaciones por Daños a Terceros y/o a la Propiedad,,,10,95.507
8841,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,29,ADQUISICIÓN DE ACTIVOS NO FINANCIEROS,,,,,33.328,33.328
8842,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,29,ADQUISICIÓN DE ACTIVOS NO FINANCIEROS,05,Máquinas y Equipos,,,33.328,33.328
8843,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,31,INICIATIVAS DE INVERSIÓN,,,,,26.279.513,26.279.513
8844,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,31,INICIATIVAS DE INVERSIÓN,02,Proyectos,,,26.279.513,26.279.513
8845,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,34,SERVICIO DE LA DEUDA,,,,,10,10
8846,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,02,PARQUE METROPOLITANO,01,PARQUE METROPOLITANO,34,SERVICIO DE LA DEUDA,07,Deuda Flotante,,,10,10
8847,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,21,SERVIU REGIÓN DE TARAPACÁ,01,SERVIU REGIÓN DE TARAPACÁ,06,RENTAS DE LA PROPIEDAD,,,,,16.933,16.933
8848,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,21,SERVIU REGIÓN DE TARAPACÁ,01,SERVIU REGIÓN DE TARAPACÁ,06,RENTAS DE LA PROPIEDAD,01,Arriendo de Activos No Financieros,,,16.923,16.923
8849,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,21,SERVIU REGIÓN DE TARAPACÁ,01,SERVIU REGIÓN DE TARAPACÁ,06,RENTAS DE LA PROPIEDAD,03,Intereses,,,10,10
8850,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,21,SERVIU REGIÓN DE TARAPACÁ,01,SERVIU REGIÓN DE TARAPACÁ,07,INGRESOS DE OPERACIÓN,,,,,20,20
8851,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,21,SERVIU REGIÓN DE TARAPACÁ,01,SERVIU REGIÓN DE TARAPACÁ,07,INGRESOS DE OPERACIÓN,01,Venta de Bienes,,,10,10
8852,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,21,SERVIU REGIÓN DE TARAPACÁ,01,SERVIU REGIÓN DE TARAPACÁ,07,INGRESOS DE OPERACIÓN,02,Venta de Servicios,,,10,10
8853,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,21,SERVIU REGIÓN DE TARAPACÁ,01,SERVIU REGIÓN DE TARAPACÁ,08,OTROS INGRESOS CORRIENTES,,,,,95.657,100.574
8854,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,21,SERVIU REGIÓN DE TARAPACÁ,01,SERVIU REGIÓN DE TARAPACÁ,08,OTROS INGRESOS CORRIENTES,01,Recuperaciones y Reembolsos por Licencias Médicas,,,40.895,40.895
8855,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,21,SERVIU REGIÓN DE TARAPACÁ,01,SERVIU REGIÓN DE TARAPACÁ,08,OTROS INGRESOS CORRIENTES,99,Otros,,,54.762,59.679
8856,2022,Agosto,PESOS,18,MINISTERIO DE VIVIENDA Y URBANISMO,21,SERVIU REGIÓN DE TARAPACÁ,01,SERVIU REGIÓN DE TARAPACÁ,09,APORTE FISCAL,,,,,95.499.153,100.020.407
